ufname;ufid;meso;citie
PB;25;Mesorregião da Borborema;Taperoá
PB;25;Mesorregião da Borborema;Zabelê
PB;25;Mesorregião da Borborema;Alcantil
PB;25;Mesorregião da Borborema;Barra de Santana
PB;25;Mesorregião da Borborema;Barra de São Miguel
PB;25;Mesorregião da Borborema;Boqueirão
PB;25;Mesorregião da Borborema;Cabaceiras
PB;25;Mesorregião da Borborema;Caraúbas
PB;25;Mesorregião da Borborema;Caturité
PB;25;Mesorregião da Borborema;Gurjão
PB;25;Mesorregião da Borborema;Riacho de Santo Antônio
PB;25;Mesorregião da Borborema;Santo André
PB;25;Mesorregião da Borborema;São Domingos do Cariri
PB;25;Mesorregião da Borborema;São João do Cariri
PB;25;Mesorregião do Agreste Paraibano;Algodão de Jandaíra
PB;25;Mesorregião do Agreste Paraibano;Arara
PB;25;Mesorregião do Agreste Paraibano;Barra de Santa Rosa
PB;25;Mesorregião do Agreste Paraibano;Cuité
PB;25;Mesorregião do Agreste Paraibano;Damião
PB;25;Mesorregião do Agreste Paraibano;Nova Floresta
PB;25;Mesorregião do Agreste Paraibano;Olivedos
PB;25;Mesorregião do Agreste Paraibano;Pocinhos
PB;25;Mesorregião do Agreste Paraibano;Remígio
PB;25;Mesorregião do Agreste Paraibano;Soledade
PB;25;Mesorregião do Agreste Paraibano;Sossêgo
PB;25;Mesorregião do Agreste Paraibano;Araruna
PB;25;Mesorregião do Agreste Paraibano;Cacimba de Dentro
PB;25;Mesorregião do Agreste Paraibano;Casserengue
PB;25;Mesorregião do Agreste Paraibano;Dona Inês
PB;25;Mesorregião do Agreste Paraibano;Riachão
PB;25;Mesorregião do Agreste Paraibano;Solânea
PB;25;Mesorregião do Agreste Paraibano;Tacima
PB;25;Mesorregião do Agreste Paraibano;Areial
PB;25;Mesorregião do Agreste Paraibano;Esperança
PB;25;Mesorregião do Agreste Paraibano;Montadas
PB;25;Mesorregião do Agreste Paraibano;São Sebastião de Lagoa de Roça
PB;25;Mesorregião do Agreste Paraibano;Alagoa Grande
PB;25;Mesorregião do Agreste Paraibano;Alagoa Nova
PB;25;Mesorregião do Agreste Paraibano;Areia
PB;25;Mesorregião do Agreste Paraibano;Bananeiras
PB;25;Mesorregião do Agreste Paraibano;Borborema
PB;25;Mesorregião do Agreste Paraibano;Matinhas
PB;25;Mesorregião do Agreste Paraibano;Pilões
PB;25;Mesorregião do Agreste Paraibano;Serraria
PB;25;Mesorregião do Agreste Paraibano;Alagoinha
PB;25;Mesorregião do Agreste Paraibano;Araçagi
PB;25;Mesorregião do Agreste Paraibano;Belém
PB;25;Mesorregião do Agreste Paraibano;Caiçara
PB;25;Mesorregião do Agreste Paraibano;Cuitegi
PB;25;Mesorregião do Agreste Paraibano;Duas Estradas
PB;25;Mesorregião do Agreste Paraibano;Guarabira
PB;25;Mesorregião do Agreste Paraibano;Lagoa de Dentro
PB;25;Mesorregião do Agreste Paraibano;Logradouro
PB;25;Mesorregião do Agreste Paraibano;Mulungu
PB;25;Mesorregião do Agreste Paraibano;Pilõezinhos
