ufname;ufid;meso;citie
MT;51;Mesorregião do Sudoeste Mato-Grossense;Lambari d'Oeste
MT;51;Mesorregião do Sudoeste Mato-Grossense;Mirassol d'Oeste
MT;51;Mesorregião do Sudoeste Mato-Grossense;Porto Esperidião
MT;51;Mesorregião do Sudoeste Mato-Grossense;Reserva do Cabaçal
MT;51;Mesorregião do Sudoeste Mato-Grossense;Rio Branco
MT;51;Mesorregião do Sudoeste Mato-Grossense;Salto do Céu
MT;51;Mesorregião do Sudoeste Mato-Grossense;São José dos Quatro Marcos
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Alto Paraguai
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Arenápolis
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Nortelândia
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Nova Marilândia
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Santo Afonso
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Acorizal
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Jangada
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Rosário Oeste
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Chapada dos Guimarães
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Cuiabá
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Nossa Senhora do Livramento
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Santo Antônio de Leverger
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Várzea Grande
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Barão de Melgaço
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Cáceres
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Curvelândia
MT;51;Mesorregião do Centro-Sul Mato-Grossense;Poconé
MT;51;Mesorregião do Sudeste Mato-Grossense;Campo Verde
MT;51;Mesorregião do Sudeste Mato-Grossense;Primavera do Leste
MT;51;Mesorregião do Sudeste Mato-Grossense;Araguainha
MT;51;Mesorregião do Sudeste Mato-Grossense;General Carneiro
MT;51;Mesorregião do Sudeste Mato-Grossense;Guiratinga
MT;51;Mesorregião do Sudeste Mato-Grossense;Pontal do Araguaia
MT;51;Mesorregião do Sudeste Mato-Grossense;Ponte Branca
MT;51;Mesorregião do Sudeste Mato-Grossense;Poxoréu
MT;51;Mesorregião do Sudeste Mato-Grossense;Ribeirãozinho
MT;51;Mesorregião do Sudeste Mato-Grossense;Tesouro
MT;51;Mesorregião do Sudeste Mato-Grossense;Torixoréu
MT;51;Mesorregião do Sudeste Mato-Grossense;Dom Aquino
MT;51;Mesorregião do Sudeste Mato-Grossense;Itiquira
MT;51;Mesorregião do Sudeste Mato-Grossense;Jaciara
MT;51;Mesorregião do Sudeste Mato-Grossense;Juscimeira
MT;51;Mesorregião do Sudeste Mato-Grossense;Pedra Preta
MT;51;Mesorregião do Sudeste Mato-Grossense;Rondonópolis
MT;51;Mesorregião do Sudeste Mato-Grossense;São José do Povo
MT;51;Mesorregião do Sudeste Mato-Grossense;São Pedro da Cipa
MT;51;Mesorregião do Sudeste Mato-Grossense;Alto Araguaia
MT;51;Mesorregião do Sudeste Mato-Grossense;Alto Garças
MT;51;Mesorregião do Sudeste Mato-Grossense;Alto Taquari
