ufname;ufid;meso;citie
RS;43;Mesorregião do Noroeste Rio-Grandense;Machadinho
RS;43;Mesorregião do Noroeste Rio-Grandense;Maximiliano de Almeida
RS;43;Mesorregião do Noroeste Rio-Grandense;Paim Filho
RS;43;Mesorregião do Noroeste Rio-Grandense;Sananduva
RS;43;Mesorregião do Noroeste Rio-Grandense;Santo Expedito do Sul
RS;43;Mesorregião do Noroeste Rio-Grandense;São João da Urtiga
RS;43;Mesorregião do Noroeste Rio-Grandense;São José do Ouro
RS;43;Mesorregião do Noroeste Rio-Grandense;Tupanci do Sul
RS;43;Mesorregião do Noroeste Rio-Grandense;Caibaté
RS;43;Mesorregião do Noroeste Rio-Grandense;Campina das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;Cerro Largo
RS;43;Mesorregião do Noroeste Rio-Grandense;Guarani das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;Mato Queimado
RS;43;Mesorregião do Noroeste Rio-Grandense;Porto Xavier
RS;43;Mesorregião do Noroeste Rio-Grandense;Roque Gonzales
RS;43;Mesorregião do Noroeste Rio-Grandense;Salvador das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;São Paulo das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;São Pedro do Butiá
RS;43;Mesorregião do Noroeste Rio-Grandense;Sete de Setembro
RS;43;Mesorregião do Noroeste Rio-Grandense;Bossoroca
RS;43;Mesorregião do Noroeste Rio-Grandense;Catuípe
RS;43;Mesorregião do Noroeste Rio-Grandense;Dezesseis de Novembro
RS;43;Mesorregião do Noroeste Rio-Grandense;Entre-Ijuís
RS;43;Mesorregião do Noroeste Rio-Grandense;Eugênio de Castro
RS;43;Mesorregião do Noroeste Rio-Grandense;Giruá
RS;43;Mesorregião do Noroeste Rio-Grandense;Pirapó
RS;43;Mesorregião do Noroeste Rio-Grandense;Rolador
RS;43;Mesorregião do Noroeste Rio-Grandense;Santo Ângelo
RS;43;Mesorregião do Noroeste Rio-Grandense;Santo Antônio das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;São Luiz Gonzaga
RS;43;Mesorregião do Noroeste Rio-Grandense;São Miguel das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;São Nicolau
RS;43;Mesorregião do Noroeste Rio-Grandense;Senador Salgado Filho
RS;43;Mesorregião do Noroeste Rio-Grandense;Ubiretama
RS;43;Mesorregião do Noroeste Rio-Grandense;Vitória das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;Ajuricaba
RS;43;Mesorregião do Noroeste Rio-Grandense;Alegria
RS;43;Mesorregião do Noroeste Rio-Grandense;Augusto Pestana
RS;43;Mesorregião do Noroeste Rio-Grandense;Bozano
RS;43;Mesorregião do Noroeste Rio-Grandense;Chiapetta
RS;43;Mesorregião do Noroeste Rio-Grandense;Condor
RS;43;Mesorregião do Noroeste Rio-Grandense;Coronel Barros
RS;43;Mesorregião do Noroeste Rio-Grandense;Coronel Bicaco
RS;43;Mesorregião do Noroeste Rio-Grandense;Ijuí
RS;43;Mesorregião do Noroeste Rio-Grandense;Inhacorá
RS;43;Mesorregião do Noroeste Rio-Grandense;Nova Ramada
RS;43;Mesorregião do Noroeste Rio-Grandense;Panambi
RS;43;Mesorregião do Noroeste Rio-Grandense;Pejuçara
RS;43;Mesorregião do Noroeste Rio-Grandense;Santo Augusto
RS;43;Mesorregião do Noroeste Rio-Grandense;São Valério do Sul
RS;43;Mesorregião do Noroeste Rio-Grandense;Almirante Tamandaré do Sul
RS;43;Mesorregião do Noroeste Rio-Grandense;Barra Funda
RS;43;Mesorregião do Noroeste Rio-Grandense;Boa Vista das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;Carazinho
RS;43;Mesorregião do Noroeste Rio-Grandense;Cerro Grande
RS;43;Mesorregião do Noroeste Rio-Grandense;Chapada
RS;43;Mesorregião do Noroeste Rio-Grandense;Coqueiros do Sul
RS;43;Mesorregião do Noroeste Rio-Grandense;Jaboticaba
RS;43;Mesorregião do Noroeste Rio-Grandense;Lajeado do Bugre
RS;43;Mesorregião do Noroeste Rio-Grandense;Nova Boa Vista
RS;43;Mesorregião do Noroeste Rio-Grandense;Novo Barreiro
RS;43;Mesorregião do Noroeste Rio-Grandense;Palmeira das Missões
RS;43;Mesorregião do Noroeste Rio-Grandense;Pinhal
RS;43;Mesorregião do Noroeste Rio-Grandense;Sagrada Família
RS;43;Mesorregião do Noroeste Rio-Grandense;Santo Antônio do Planalto
