ufname;ufid;meso;citie
BA;29;Mesorregião do Centro-Sul Baiano;Guajeru
BA;29;Mesorregião do Centro-Sul Baiano;Ituaçu
BA;29;Mesorregião do Centro-Sul Baiano;Maetinga
BA;29;Mesorregião do Centro-Sul Baiano;Malhada de Pedras
BA;29;Mesorregião do Centro-Sul Baiano;Piripá
BA;29;Mesorregião do Centro-Sul Baiano;Presidente Jânio Quadros
BA;29;Mesorregião do Centro-Sul Baiano;Rio do Antônio
BA;29;Mesorregião do Centro-Sul Baiano;Tanhaçu
BA;29;Mesorregião do Centro-Sul Baiano;Tremedal
BA;29;Mesorregião do Centro-Sul Baiano;Anagé
BA;29;Mesorregião do Centro-Sul Baiano;Barra do Choça
BA;29;Mesorregião do Centro-Sul Baiano;Belo Campo
BA;29;Mesorregião do Centro-Sul Baiano;Boa Nova
BA;29;Mesorregião do Centro-Sul Baiano;Bom Jesus da Serra
BA;29;Mesorregião do Centro-Sul Baiano;Caatiba
BA;29;Mesorregião do Centro-Sul Baiano;Caetanos
BA;29;Mesorregião do Centro-Sul Baiano;Cândido Sales
BA;29;Mesorregião do Centro-Sul Baiano;Dário Meira
BA;29;Mesorregião do Centro-Sul Baiano;Ibicuí
BA;29;Mesorregião do Centro-Sul Baiano;Iguaí
BA;29;Mesorregião do Centro-Sul Baiano;Manoel Vitorino
BA;29;Mesorregião do Centro-Sul Baiano;Mirante
BA;29;Mesorregião do Centro-Sul Baiano;Nova Canaã
BA;29;Mesorregião do Centro-Sul Baiano;Planalto
BA;29;Mesorregião do Centro-Sul Baiano;Poções
BA;29;Mesorregião do Centro-Sul Baiano;Vitória da Conquista
BA;29;Mesorregião do Centro-Sul Baiano;Encruzilhada
BA;29;Mesorregião do Centro-Sul Baiano;Itambé
BA;29;Mesorregião do Centro-Sul Baiano;Itapetinga
BA;29;Mesorregião do Centro-Sul Baiano;Itarantim
BA;29;Mesorregião do Centro-Sul Baiano;Itororó
BA;29;Mesorregião do Centro-Sul Baiano;Macarani
BA;29;Mesorregião do Centro-Sul Baiano;Maiquinique
BA;29;Mesorregião do Centro-Sul Baiano;Potiraguá
BA;29;Mesorregião do Centro-Sul Baiano;Ribeirão do Largo
BA;29;Mesorregião do Sul Baiano;Cairu
BA;29;Mesorregião do Sul Baiano;Camamu
BA;29;Mesorregião do Sul Baiano;Igrapiúna
BA;29;Mesorregião do Sul Baiano;Ituberá
BA;29;Mesorregião do Sul Baiano;Maraú
BA;29;Mesorregião do Sul Baiano;Nilo Peçanha
BA;29;Mesorregião do Sul Baiano;Piraí do Norte
BA;29;Mesorregião do Sul Baiano;Presidente Tancredo Neves
BA;29;Mesorregião do Sul Baiano;Taperoá
BA;29;Mesorregião do Sul Baiano;Valença
BA;29;Mesorregião do Sul Baiano;Almadina
BA;29;Mesorregião do Sul Baiano;Arataca
BA;29;Mesorregião do Sul Baiano;Aurelino Leal
BA;29;Mesorregião do Sul Baiano;Barra do Rocha
BA;29;Mesorregião do Sul Baiano;Barro Preto
BA;29;Mesorregião do Sul Baiano;Belmonte
BA;29;Mesorregião do Sul Baiano;Buerarema
