ufname;ufid;meso;citie
RN;24;Mesorregião do Agreste Potiguar;Lajes Pintadas
RN;24;Mesorregião do Agreste Potiguar;Monte das Gameleiras
RN;24;Mesorregião do Agreste Potiguar;Ruy Barbosa
RN;24;Mesorregião do Agreste Potiguar;Santa Cruz
RN;24;Mesorregião do Agreste Potiguar;São Bento do Trairi
RN;24;Mesorregião do Agreste Potiguar;São José do Campestre
RN;24;Mesorregião do Agreste Potiguar;São Tomé
RN;24;Mesorregião do Agreste Potiguar;Serra de São Bento
RN;24;Mesorregião do Agreste Potiguar;Sítio Novo
RN;24;Mesorregião do Agreste Potiguar;Tangará
RN;24;Mesorregião do Agreste Potiguar;Boa Saúde
RN;24;Mesorregião do Agreste Potiguar;Bom Jesus
RN;24;Mesorregião do Agreste Potiguar;Brejinho
RN;24;Mesorregião do Agreste Potiguar;Ielmo Marinho
RN;24;Mesorregião do Agreste Potiguar;Jundiá
RN;24;Mesorregião do Agreste Potiguar;Lagoa d'Anta
RN;24;Mesorregião do Agreste Potiguar;Lagoa de Pedras
RN;24;Mesorregião do Agreste Potiguar;Lagoa Salgada
RN;24;Mesorregião do Agreste Potiguar;Monte Alegre
RN;24;Mesorregião do Agreste Potiguar;Nova Cruz
RN;24;Mesorregião do Agreste Potiguar;Passa-e-Fica
RN;24;Mesorregião do Agreste Potiguar;Passagem
RN;24;Mesorregião do Agreste Potiguar;Riachuelo
RN;24;Mesorregião do Agreste Potiguar;Santa Maria
RN;24;Mesorregião do Agreste Potiguar;Santo Antônio
RN;24;Mesorregião do Agreste Potiguar;São Paulo do Potengi
RN;24;Mesorregião do Agreste Potiguar;São Pedro
RN;24;Mesorregião do Agreste Potiguar;Senador Elói de Souza
RN;24;Mesorregião do Agreste Potiguar;Serra Caiada
RN;24;Mesorregião do Agreste Potiguar;Serrinha
RN;24;Mesorregião do Agreste Potiguar;Várzea
RN;24;Mesorregião do Agreste Potiguar;Vera Cruz
RN;24;Mesorregião do Leste Potiguar;Maxaranguape
RN;24;Mesorregião do Leste Potiguar;Pedra Grande
RN;24;Mesorregião do Leste Potiguar;Pureza
RN;24;Mesorregião do Leste Potiguar;Rio do Fogo
RN;24;Mesorregião do Leste Potiguar;São Miguel do Gostoso
RN;24;Mesorregião do Leste Potiguar;Taipu
RN;24;Mesorregião do Leste Potiguar;Touros
RN;24;Mesorregião do Leste Potiguar;Ceará-Mirim
RN;24;Mesorregião do Leste Potiguar;Macaíba
RN;24;Mesorregião do Leste Potiguar;Nísia Floresta
RN;24;Mesorregião do Leste Potiguar;São Gonçalo do Amarante
RN;24;Mesorregião do Leste Potiguar;São José de Mipibu
RN;24;Mesorregião do Leste Potiguar;Extremoz
RN;24;Mesorregião do Leste Potiguar;Natal
RN;24;Mesorregião do Leste Potiguar;Parnamirim
RN;24;Mesorregião do Leste Potiguar;Arez
RN;24;Mesorregião do Leste Potiguar;Baía Formosa
RN;24;Mesorregião do Leste Potiguar;Canguaretama
RN;24;Mesorregião do Leste Potiguar;Espírito Santo
RN;24;Mesorregião do Leste Potiguar;Goianinha
RN;24;Mesorregião do Leste Potiguar;Montanhas
RN;24;Mesorregião do Leste Potiguar;Pedro Velho
RN;24;Mesorregião do Leste Potiguar;Senador Georgino Avelino
RN;24;Mesorregião do Leste Potiguar;Tibau do Sul
RN;24;Mesorregião do Leste Potiguar;Vila Flor
