ufname;ufid;meso;citie
MG;31;Mesorregião do Jequitinhonha;Presidente Kubitschek
MG;31;Mesorregião do Jequitinhonha;São Gonçalo do Rio Preto
MG;31;Mesorregião do Jequitinhonha;Senador Modestino Gonçalves
MG;31;Mesorregião do Jequitinhonha;Angelândia
MG;31;Mesorregião do Jequitinhonha;Aricanduva
MG;31;Mesorregião do Jequitinhonha;Berilo
MG;31;Mesorregião do Jequitinhonha;Capelinha
MG;31;Mesorregião do Jequitinhonha;Carbonita
MG;31;Mesorregião do Jequitinhonha;Chapada do Norte
MG;31;Mesorregião do Jequitinhonha;Francisco Badaró
MG;31;Mesorregião do Jequitinhonha;Itamarandiba
MG;31;Mesorregião do Jequitinhonha;Jenipapo de Minas
MG;31;Mesorregião do Jequitinhonha;José Gonçalves de Minas
MG;31;Mesorregião do Jequitinhonha;Leme do Prado
MG;31;Mesorregião do Jequitinhonha;Minas Novas
MG;31;Mesorregião do Jequitinhonha;Turmalina
MG;31;Mesorregião do Jequitinhonha;Veredinha
MG;31;Mesorregião do Jequitinhonha;Araçuaí
MG;31;Mesorregião do Jequitinhonha;Caraí
MG;31;Mesorregião do Jequitinhonha;Coronel Murta
MG;31;Mesorregião do Jequitinhonha;Itinga
MG;31;Mesorregião do Jequitinhonha;Novo Cruzeiro
MG;31;Mesorregião do Jequitinhonha;Padre Paraíso
MG;31;Mesorregião do Jequitinhonha;Ponto dos Volantes
MG;31;Mesorregião do Jequitinhonha;Virgem da Lapa
MG;31;Mesorregião do Jequitinhonha;Cachoeira de Pajeú
MG;31;Mesorregião do Jequitinhonha;Comercinho
MG;31;Mesorregião do Jequitinhonha;Itaobim
MG;31;Mesorregião do Jequitinhonha;Medina
MG;31;Mesorregião do Jequitinhonha;Pedra Azul
MG;31;Mesorregião do Jequitinhonha;Almenara
MG;31;Mesorregião do Jequitinhonha;Bandeira
MG;31;Mesorregião do Jequitinhonha;Divisópolis
MG;31;Mesorregião do Jequitinhonha;Felizburgo
MG;31;Mesorregião do Jequitinhonha;Jacinto
MG;31;Mesorregião do Jequitinhonha;Jequitinhonha
MG;31;Mesorregião do Jequitinhonha;Joaíma
MG;31;Mesorregião do Jequitinhonha;Jordânia
MG;31;Mesorregião do Jequitinhonha;Mata Verde
MG;31;Mesorregião do Jequitinhonha;Monte Formoso
MG;31;Mesorregião do Jequitinhonha;Palmópolis
MG;31;Mesorregião do Jequitinhonha;Rio do Prado
MG;31;Mesorregião do Jequitinhonha;Rubim
MG;31;Mesorregião do Jequitinhonha;Salto da Divisa
MG;31;Mesorregião do Jequitinhonha;Santa Maria do Salto
MG;31;Mesorregião do Jequitinhonha;Santo Antônio do Jacinto
MG;31;Mesorregião do Vale do Mucuri;Ataléia
MG;31;Mesorregião do Vale do Mucuri;Catuji
MG;31;Mesorregião do Vale do Mucuri;Franciscópolis
MG;31;Mesorregião do Vale do Mucuri;Frei Gaspar
MG;31;Mesorregião do Vale do Mucuri;Itaipé
MG;31;Mesorregião do Vale do Mucuri;Ladainha
MG;31;Mesorregião do Vale do Mucuri;Malacacheta
MG;31;Mesorregião do Vale do Mucuri;Novo Oriente de Minas
MG;31;Mesorregião do Vale do Mucuri;Ouro Verde de Minas
MG;31;Mesorregião do Vale do Mucuri;Pavão
MG;31;Mesorregião do Vale do Mucuri;Poté
MG;31;Mesorregião do Vale do Mucuri;Setubinha
MG;31;Mesorregião do Vale do Mucuri;Teófilo Otoni
MG;31;Mesorregião do Vale do Mucuri;Águas Formosas
MG;31;Mesorregião do Vale do Mucuri;Bertópolis
MG;31;Mesorregião do Vale do Mucuri;Carlos Chagas
MG;31;Mesorregião do Vale do Mucuri;Crisólita
MG;31;Mesorregião do Vale do Mucuri;Fronteira dos Vales
MG;31;Mesorregião do Vale do Mucuri;Machacalis
MG;31;Mesorregião do Vale do Mucuri;Nanuque
MG;31;Mesorregião do Vale do Mucuri;Santa Helena de Minas
MG;31;Mesorregião do Vale do Mucuri;Serra dos Aimorés
MG;31;Mesorregião do Vale do Mucuri;Umburatiba
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Cachoeira Dourada
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Capinópolis
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Gurinhatã
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Ipiaçu
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Ituiutaba
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Santa Vitória
MG;31;Mesorregião do Triângulo Mineiro e Alto Paranaíba;Araguari
