ufname;ufid;meso;citie
BA;29;Mesorregião Metropolitana de Salvador;Muniz Ferreira
BA;29;Mesorregião Metropolitana de Salvador;Muritiba
BA;29;Mesorregião Metropolitana de Salvador;Nazaré
BA;29;Mesorregião Metropolitana de Salvador;Salinas da Margarida
BA;29;Mesorregião Metropolitana de Salvador;Santo Amaro
BA;29;Mesorregião Metropolitana de Salvador;Santo Antônio de Jesus
BA;29;Mesorregião Metropolitana de Salvador;São Felipe
BA;29;Mesorregião Metropolitana de Salvador;São Félix
BA;29;Mesorregião Metropolitana de Salvador;Sapeaçu
BA;29;Mesorregião Metropolitana de Salvador;Saubara
BA;29;Mesorregião Metropolitana de Salvador;Varzedo
BA;29;Mesorregião Metropolitana de Salvador;Camaçari
BA;29;Mesorregião Metropolitana de Salvador;Candeias
BA;29;Mesorregião Metropolitana de Salvador;Dias d'Ávila
BA;29;Mesorregião Metropolitana de Salvador;Itaparica
BA;29;Mesorregião Metropolitana de Salvador;Lauro de Freitas
BA;29;Mesorregião Metropolitana de Salvador;Madre de Deus
BA;29;Mesorregião Metropolitana de Salvador;Salvador
BA;29;Mesorregião Metropolitana de Salvador;São Francisco do Conde
BA;29;Mesorregião Metropolitana de Salvador;Simões Filho
BA;29;Mesorregião Metropolitana de Salvador;Vera Cruz
BA;29;Mesorregião do Centro-Sul Baiano;Boquira
BA;29;Mesorregião do Centro-Sul Baiano;Botuporã
BA;29;Mesorregião do Centro-Sul Baiano;Brotas de Macaúbas
BA;29;Mesorregião do Centro-Sul Baiano;Caturama
BA;29;Mesorregião do Centro-Sul Baiano;Ibipitanga
BA;29;Mesorregião do Centro-Sul Baiano;Ibitiara
BA;29;Mesorregião do Centro-Sul Baiano;Ipupiara
BA;29;Mesorregião do Centro-Sul Baiano;Macaúbas
BA;29;Mesorregião do Centro-Sul Baiano;Novo Horizonte
BA;29;Mesorregião do Centro-Sul Baiano;Oliveira dos Brejinhos
BA;29;Mesorregião do Centro-Sul Baiano;Tanque Novo
BA;29;Mesorregião do Centro-Sul Baiano;Abaíra
BA;29;Mesorregião do Centro-Sul Baiano;Andaraí
BA;29;Mesorregião do Centro-Sul Baiano;Barra da Estiva
BA;29;Mesorregião do Centro-Sul Baiano;Boninal
BA;29;Mesorregião do Centro-Sul Baiano;Bonito
BA;29;Mesorregião do Centro-Sul Baiano;Contendas do Sincorá
